id_processo;numero;grau;classe;id_classe;nome_natureza;id_orgao_julgador;nome_orgao_julgador;nome_municipio;id_assunto;flg_juizo_100_digital;flg_nucleo_4;dt_evento;var;sistema
203589069;;G1;Averiguação de Paternidade;123;Conhecimento Não Criminal;36130020002;2ª Vara Cível de Cruzeiro do Sul;CRUZEIRO DO SUL;;Não;Não;2026-02-04 00:00:00;Casos Novos;EPROC
203485038;;G1;Homologação da Transação Extrajudicial;12374;Conhecimento Não Criminal;888750010926;;;;Não;Não;2026-03-20 00:00:00;Casos Novos;EPROC
203485038;;G1;Homologação da Transação Extrajudicial;12374;Conhecimento Não Criminal;888750010926;;;;Não;Não;2026-03-23 00:00:00;Julgados;EPROC
203501916;;G1;Mandado de Segurança Cível;120;Conhecimento Não Criminal;36330010602;2ª Vara de Fazenda Pública de Rio Branco;RIO BRANCO;;Não;Não;2025-08-12 00:00:00;Pendentes;SAJ
203571956;;TR;Recurso Inominado Cível;460;Conhecimento Não Criminal;886929012268;Gabinete do Juiz de Direito Marlon Martins Machado;RIO BRANCO;;Não;Não;2025-12-17 00:00:00;Pendentes;SAJ
203504453;;G1;Busca e Apreensão em Alienação Fiduciária;81;Conhecimento Não Criminal;170510010205;5ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2026-03-25 00:00:00;Julgados;EPROC
203602834;;G1;Ação Penal - Procedimento Ordinário;283;Conhecimento Criminal;36260010102;Vara de Delitos de Organizações Criminosas de Rio Branco;RIO BRANCO;;Não;Não;2026-06-02 00:00:00;Julgados;SAJ
203514892;;JE;Procedimento do Juizado Especial Cível;436;Conhecimento Não Criminal;36390700003;1º Juizado Especial Cível de Rio Branco;RIO BRANCO;;Não;Não;2026-04-14 00:00:00;Casos Novos;EPROC
203514892;;JE;Procedimento do Juizado Especial Cível;436;Conhecimento Não Criminal;36390700003;1º Juizado Especial Cível de Rio Branco;RIO BRANCO;;Não;Não;2026-05-11 00:00:00;Julgados;EPROC
203545059;;TR;Recurso Inominado Cível;460;Conhecimento Não Criminal;335679010019;1ª TURMA RECURSAL;RIO BRANCO;;Não;Não;2026-01-19 00:00:00;Casos Novos;EPROC
203545059;;TR;Recurso Inominado Cível;460;Conhecimento Não Criminal;335679010019;1ª TURMA RECURSAL;RIO BRANCO;;Não;Não;2026-04-08 00:00:00;Julgados;EPROC
203508383;;G1;Averiguação de Paternidade;123;Conhecimento Não Criminal;36310010703;3ª Vara de Família de Rio Branco;RIO BRANCO;;Não;Não;2026-03-16 00:00:00;Casos Novos;EPROC
203472046;;JE;Procedimento do Juizado Especial da Fazenda Pública;14695;Conhecimento Não Criminal;170530700015;Juizado Especial da Fazenda Pública E Rio Branco;RIO BRANCO;;Não;Não;2026-01-29 00:00:00;Julgados;EPROC
203560082;;G1;Ação Civil Pública;65;Conhecimento Não Criminal;36320010601;1ª Vara da Fazenda Pública de Rio Branco;RIO BRANCO;;Não;Não;2026-02-26 00:00:00;Julgados;SAJ
203602262;;G1;Medidas Protetivas de Urgência (Lei Maria da Penha)  - Criminal;1268;Conhecimento Criminal;854040010949;2ª Vara de Proteção à Mulher;RIO BRANCO;;Não;Não;2026-04-11 00:00:00;Casos Novos;SAJ
203602262;;G1;Medidas Protetivas de Urgência (Lei Maria da Penha)  - Criminal;1268;Conhecimento Criminal;854040010949;2ª Vara de Proteção à Mulher;RIO BRANCO;;Não;Não;2026-05-05 00:00:00;Julgados;SAJ
203537049;;G1;Averiguação de Paternidade;123;Conhecimento Não Criminal;36130020002;2ª Vara Cível de Cruzeiro do Sul;CRUZEIRO DO SUL;;Não;Não;2025-06-17 00:00:00;Pendentes;SAJ
203532748;;G1;Monitória;40;Conhecimento Não Criminal;36220010202;2ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2026-03-16 00:00:00;Julgados;SAJ
203510145;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;81530130001;Vara Cível de Feijó;FEIJO;;Não;Não;2025-12-24 00:00:00;Casos Novos;EPROC
203459050;;JE;Procedimento do Juizado Especial Cível;436;Conhecimento Não Criminal;36390700003;1º Juizado Especial Cível de Rio Branco;RIO BRANCO;;Não;Não;2026-01-27 00:00:00;Julgados;EPROC
203577013;;G1;Ação Penal - Procedimento Ordinário;283;Conhecimento Criminal;81480150002;Vara Única - Criminal de Mâncio Lima;MANCIO LIMA;;Não;Não;2026-06-11 00:00:00;Julgados;SAJ
203555986;;G1;Embargos de Terceiro Cível;37;Conhecimento Não Criminal;36080110001;Vara Cível de Sena Madureira;SENA MADUREIRA;;Não;Não;2025-08-28 00:00:00;Pendentes;SAJ
203458218;;G2;Apelação Cível;198;Conhecimento Não Criminal;335589002165;Gabinete do Des. Júnior Alberto Ribeiro;RIO BRANCO;;Não;Não;2025-05-07 00:00:00;Pendentes;SAJ
203520649;;G2;Apelação Cível;198;Conhecimento Não Criminal;335629002132;Gabinete da Desª. Waldirene Oliveira da Cruz Lima Cordeiro;RIO BRANCO;;Não;Não;2026-04-16 00:00:00;Julgados;SAJ
203591218;;JE;Procedimento do Juizado Especial Cível;436;Conhecimento Não Criminal;36160020005;Vara Única - Juizado Especial Cível de Cruzeiro do Sul;CRUZEIRO DO SUL;;Não;Não;2026-03-23 00:00:00;Casos Novos;EPROC
203581494;;G1;Ação Penal - Procedimento Ordinário;283;Conhecimento Criminal;743000020015;Vara de Proteção à Mulher e Execuções Penais de Cruzeiro do Sul;CRUZEIRO DO SUL;;Não;Não;2026-06-08 00:00:00;Casos Novos;EPROC
203523003;;G1;Alimentos - Lei Especial Nº 5.478/68;69;Conhecimento Não Criminal;163170160001;Vara Única - Cível de Assis Brasil;ASSIS BRASIL;;Não;Não;2026-02-09 00:00:00;Casos Novos;EPROC
203552973;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;81550140001;Vara Cível de Tarauacá;TARAUACA;;Não;Não;2026-01-28 00:00:00;Casos Novos;EPROC
203614015;;G2;Apelação Cível;198;Conhecimento Não Criminal;335629002132;Gabinete da Desª. Waldirene Oliveira da Cruz Lima Cordeiro;RIO BRANCO;;Não;Não;2026-04-09 00:00:00;Casos Novos;SAJ
203614015;;G2;Apelação Cível;198;Conhecimento Não Criminal;335629002132;Gabinete da Desª. Waldirene Oliveira da Cruz Lima Cordeiro;RIO BRANCO;;Não;Não;2026-05-26 00:00:00;Julgados;SAJ
203533552;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;81530130001;Vara Cível de Feijó;FEIJO;;Não;Não;2026-04-08 00:00:00;Julgados;SAJ
203613288;;JE;Procedimento do Juizado Especial Cível;436;Conhecimento Não Criminal;36420700001;3º Juizado Especial Cível de Rio Branco;RIO BRANCO;;Não;Não;2026-06-24 00:00:00;Casos Novos;EPROC
203517131;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;81500100001;Vara Única - Cível de Bujari;BUJARI;;Não;Não;2026-01-05 00:00:00;Casos Novos;EPROC
203599139;;G1;Averiguação de Paternidade;123;Conhecimento Não Criminal;110460010702;2ª Vara de Família de Rio Branco;RIO BRANCO;;Não;Não;2026-03-23 00:00:00;Casos Novos;EPROC
203554895;;G2;Apelação Criminal;417;Conhecimento Criminal;335579002035;Gabinete da Desª. Denise Castelo Bonfim;RIO BRANCO;;Não;Não;2025-05-26 00:00:00;Pendentes;SAJ
203523975;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;36270010103;6ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2025-10-28 00:00:00;Pendentes;EPROC
203504969;;G2;Agravo de Instrumento;202;Conhecimento Não Criminal;335629002132;Gabinete da Desª. Waldirene Oliveira da Cruz Lima Cordeiro;RIO BRANCO;;Não;Não;2026-01-19 00:00:00;Casos Novos;EPROC
203504969;;G2;Agravo de Instrumento;202;Conhecimento Não Criminal;335629002132;Gabinete da Desª. Waldirene Oliveira da Cruz Lima Cordeiro;RIO BRANCO;;Não;Não;2026-04-28 00:00:00;Julgados;EPROC
203616388;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;170510010205;5ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2026-02-18 00:00:00;Casos Novos;EPROC
203578944;;G1;Divórcio Consensual;12372;Conhecimento Não Criminal;36300010701;1ª Vara de Família de Rio Branco;RIO BRANCO;;Não;Não;2026-05-22 00:00:00;Casos Novos;EPROC
203578944;;G1;Divórcio Consensual;12372;Conhecimento Não Criminal;36300010701;1ª Vara de Família de Rio Branco;RIO BRANCO;;Não;Não;2026-06-11 00:00:00;Julgados;EPROC
203599148;;G1;Medidas Protetivas de Urgência (Lei Maria da Penha)  - Criminal;1268;Conhecimento Criminal;63790010904;1ª Vara de Proteção à Mulher de Rio Branco;RIO BRANCO;;Não;Não;2026-02-10 00:00:00;Julgados;SAJ
203544294;;G1;Embargos à Execução Fiscal;1118;Conhecimento Não Criminal;36130020002;2ª Vara Cível de Cruzeiro do Sul;CRUZEIRO DO SUL;;Não;Não;2026-05-19 00:00:00;Julgados;EPROC
203482651;;JE;Procedimento do Juizado Especial Cível;436;Conhecimento Não Criminal;36420700001;3º Juizado Especial Cível de Rio Branco;RIO BRANCO;;Não;Não;2026-03-02 00:00:00;Julgados;EPROC
203605729;;G1;Ação Penal - Procedimento Ordinário;283;Conhecimento Criminal;137300810002;2ª Vara da Infância e da Juventude de  Rio Branco;RIO BRANCO;;Não;Não;2025-07-01 00:00:00;Pendentes;SAJ
203607547;;G1;Medidas Protetivas de Urgência (Lei Maria da Penha)  - Criminal;1268;Conhecimento Criminal;854040010949;2ª Vara de Proteção à Mulher;RIO BRANCO;;Não;Não;2026-05-27 00:00:00;Casos Novos;EPROC
203584276;;G1;Monitória;40;Conhecimento Não Criminal;36230010203;3ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2026-06-12 00:00:00;Casos Novos;EPROC
203511117;;G1;Interdição/Curatela;58;Conhecimento Não Criminal;81550140001;Vara Cível de Tarauacá;TARAUACA;;Não;Não;2025-11-12 00:00:00;Pendentes;SAJ
203532035;;G1;Busca e Apreensão em Alienação Fiduciária;81;Conhecimento Não Criminal;81550140001;Vara Cível de Tarauacá;TARAUACA;;Não;Não;2026-03-31 00:00:00;Julgados;SAJ
203521166;;G1;Monitória;40;Conhecimento Não Criminal;36210010201;1ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2026-05-05 00:00:00;Casos Novos;EPROC
203528138;;G2;Agravo de Instrumento;202;Conhecimento Não Criminal;335619002118;Gabinete do Des. Roberto Barros;RIO BRANCO;;Não;Não;2026-03-20 00:00:00;Julgados;SAJ
203540976;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;36300010701;1ª Vara de Família de Rio Branco;RIO BRANCO;;Não;Não;2026-04-20 00:00:00;Julgados;SAJ
203608427;;G1;Busca e Apreensão em Alienação Fiduciária;81;Conhecimento Não Criminal;36210010201;1ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2026-04-08 00:00:00;Casos Novos;EPROC
203600361;;G1;Procedimento Especial da Lei Antitóxicos;300;Conhecimento Criminal;36250010101;1ª Vara Criminal de Rio Branco;RIO BRANCO;;Não;Não;2026-04-09 00:00:00;Julgados;SAJ
203501700;;JE;Termo Circunstanciado;278;Conhecimento Criminal;36450700007;Juizado Especial Criminal de Rio Branco;RIO BRANCO;;Não;Não;2026-04-09 00:00:00;Casos Novos;EPROC
203557033;;TR;Recurso Inominado Cível;460;Conhecimento Não Criminal;938589012318;Gabinete do Juiz de Direirto Erik da Fonseca Farhat;RIO BRANCO;;Não;Não;2026-01-21 00:00:00;Casos Novos;SAJ
203557033;;TR;Recurso Inominado Cível;460;Conhecimento Não Criminal;938589012318;Gabinete do Juiz de Direirto Erik da Fonseca Farhat;RIO BRANCO;;Não;Não;2026-02-06 00:00:00;Julgados;SAJ
203570710;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;36320010601;1ª Vara da Fazenda Pública de Rio Branco;RIO BRANCO;;Não;Não;2026-06-11 00:00:00;Julgados;SAJ
203523769;;G1;Alimentos - Lei Especial Nº 5.478/68;69;Conhecimento Não Criminal;36300010701;1ª Vara de Família de Rio Branco;RIO BRANCO;;Não;Não;2026-05-19 00:00:00;Casos Novos;EPROC
203606645;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;36120020001;1ª Vara Cível de Cruzeiro do Sul;CRUZEIRO DO SUL;;Não;Não;2026-04-14 00:00:00;Julgados;SAJ
203593606;;G1;Monitória;40;Conhecimento Não Criminal;170510010205;5ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2026-06-18 00:00:00;Julgados;SAJ
203523992;;G1;Alimentos - Lei Especial Nº 5.478/68;69;Conhecimento Não Criminal;36300010701;1ª Vara de Família de Rio Branco;RIO BRANCO;;Não;Não;2025-12-04 00:00:00;Pendentes;EPROC
203569996;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;36040090001;Vara Cível de Senador Guiomard;SENADOR GUIOMARD;;Não;Não;2025-08-06 00:00:00;Pendentes;SAJ
203582293;;G1;Ação Civil Pública;65;Conhecimento Não Criminal;116740030001;Vara Cível de Brasiléia;BRASILÉIA;;Não;Não;2018-02-19 00:00:00;Pendentes;SAJ
203594792;;G1;Alimentos - Lei Especial Nº 5.478/68;69;Conhecimento Não Criminal;110460010702;2ª Vara de Família de Rio Branco;RIO BRANCO;;Não;Não;2026-05-29 00:00:00;Casos Novos;EPROC
203513211;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;170490040001;Vara Única - Cível de Epitaciolândia;EPITACIOLANDIA;;Não;Não;2025-08-18 00:00:00;Pendentes;SAJ
203558783;;G1;Ação Penal - Procedimento Ordinário;283;Conhecimento Criminal;81560140002;Vara Criminal de Tarauacá;TARAUACA;;Não;Não;2026-02-19 00:00:00;Casos Novos;SAJ
203567316;;G1;Ação Penal - Procedimento Ordinário;283;Conhecimento Criminal;81490060002;Vara Única - Criminal de Acrelândia;ACRELÂNDIA;;Não;Não;2026-02-03 00:00:00;Casos Novos;SAJ
203579260;;G2;Apelação Cível;198;Conhecimento Não Criminal;903359002294;Gabinete do Des. Lois Carlos Arruda;RIO BRANCO;;Não;Não;2026-03-11 00:00:00;Julgados;SAJ
203566840;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;36320010601;1ª Vara da Fazenda Pública de Rio Branco;RIO BRANCO;;Não;Não;2026-02-26 00:00:00;Julgados;SAJ
203560128;;G1;Ação Penal - Procedimento Ordinário;283;Conhecimento Criminal;36050090002;Vara Criminal de Senador Guiomard;SENADOR GUIOMARD;;Não;Não;2026-05-12 00:00:00;Julgados;SAJ
203547360;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;36240010204;4ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2026-02-13 00:00:00;Casos Novos;EPROC
203547360;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;36240010204;4ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2026-05-30 00:00:00;Julgados;EPROC
203485672;;G1;Ação Penal - Procedimento Sumaríssimo;10944;Conhecimento Criminal;36280010104;3ª Vara Criminal de Rio Branco;RIO BRANCO;;Não;Não;2026-03-24 00:00:00;Julgados;SAJ
203513244;;G1;Guarda de Família;14671;Conhecimento Não Criminal;116740030001;Vara Cível de Brasiléia;BRASILÉIA;;Não;Não;2026-01-08 00:00:00;Casos Novos;EPROC
203513244;;G1;Guarda de Família;14671;Conhecimento Não Criminal;116740030001;Vara Cível de Brasiléia;BRASILÉIA;;Não;Não;2026-04-29 00:00:00;Julgados;EPROC
203545589;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;36120020001;1ª Vara Cível de Cruzeiro do Sul;CRUZEIRO DO SUL;;Não;Não;2025-02-26 00:00:00;Pendentes;SAJ
203549443;;G1;Divórcio Litigioso;12541;Conhecimento Não Criminal;170540070001;Vara Única - Cível de Xapuri;XAPURI;;Não;Não;2026-02-24 00:00:00;Casos Novos;EPROC
203614620;;G2;Apelação Cível;198;Conhecimento Não Criminal;335619002118;Gabinete do Des. Roberto Barros;RIO BRANCO;;Não;Não;2026-02-03 00:00:00;Casos Novos;SAJ
203614620;;G2;Apelação Cível;198;Conhecimento Não Criminal;335619002118;Gabinete do Des. Roberto Barros;RIO BRANCO;;Não;Não;2026-04-20 00:00:00;Julgados;SAJ
203605841;;G1;Ação Penal - Procedimento Ordinário;283;Conhecimento Criminal;795210010105;Vara de Delitos de Roubo e Extorsão de Rio Branco;RIO BRANCO;;Não;Não;2026-05-18 00:00:00;Casos Novos;EPROC
203605841;;G1;Ação Penal - Procedimento Ordinário;283;Conhecimento Criminal;795210010105;Vara de Delitos de Roubo e Extorsão de Rio Branco;RIO BRANCO;;Não;Não;2026-06-24 00:00:00;Julgados;EPROC
203470958;;JE;Termo Circunstanciado;278;Conhecimento Criminal;36450700007;Juizado Especial Criminal de Rio Branco;RIO BRANCO;;Não;Não;2026-01-15 00:00:00;Julgados;SAJ
203510114;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;36130020002;2ª Vara Cível de Cruzeiro do Sul;CRUZEIRO DO SUL;;Não;Não;2026-01-16 00:00:00;Casos Novos;EPROC
203525989;;G1;Ação Penal - Procedimento Ordinário;283;Conhecimento Criminal;36150020004;2ª Vara Criminal de Cruzeiro do Sul;CRUZEIRO DO SUL;;Não;Não;2026-03-26 00:00:00;Julgados;SAJ
203556407;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;81530130001;Vara Cível de Feijó;FEIJO;;Não;Não;2026-06-02 00:00:00;Casos Novos;EPROC
203471364;;G2;Apelação Criminal;417;Conhecimento Criminal;335579002035;Gabinete da Desª. Denise Castelo Bonfim;RIO BRANCO;;Não;Não;2026-01-27 00:00:00;Julgados;SAJ
203464673;;G1;Medidas Protetivas de Urgência - Crianças e Adolescentes (Lei Henry Borel - Lei 14.344/2022) Criminais;15170;Conhecimento Criminal;137300810002;2ª Vara da Infância e da Juventude de  Rio Branco;RIO BRANCO;;Não;Não;2026-02-09 00:00:00;Julgados;SAJ
203617951;;G1;Guarda de Família;14671;Conhecimento Não Criminal;36120020001;1ª Vara Cível de Cruzeiro do Sul;CRUZEIRO DO SUL;;Não;Não;2026-04-08 00:00:00;Casos Novos;EPROC
203589091;;JE;Procedimento do Juizado Especial da Fazenda Pública;14695;Conhecimento Não Criminal;170530700015;Juizado Especial da Fazenda Pública E Rio Branco;RIO BRANCO;;Não;Não;2026-06-03 00:00:00;Casos Novos;EPROC
203609416;;TR;Recurso Inominado Cível;460;Conhecimento Não Criminal;335729010020;2ª TURMA RECURSAL;RIO BRANCO;;Não;Não;2026-02-12 00:00:00;Casos Novos;EPROC
203609416;;TR;Recurso Inominado Cível;460;Conhecimento Não Criminal;335729010020;2ª TURMA RECURSAL;RIO BRANCO;;Não;Não;2026-03-24 00:00:00;Julgados;EPROC
203593860;;G1;Ação Penal de Competência do Júri;282;Conhecimento Criminal;36140020003;1ª Vara Criminal de Cruzeiro do Sul;CRUZEIRO DO SUL;;Não;Não;2026-05-16 00:00:00;Casos Novos;SAJ
203600956;;G1;Interdição/Curatela;58;Conhecimento Não Criminal;110460010702;2ª Vara de Família de Rio Branco;RIO BRANCO;;Não;Não;2026-06-23 00:00:00;Julgados;EPROC
203560242;;JE;Crimes de Calúnia, Injúria e Difamação de Competência do Juiz Singular;288;Conhecimento Criminal;36450700007;Juizado Especial Criminal de Rio Branco;RIO BRANCO;;Não;Não;2026-03-18 00:00:00;Julgados;SAJ
203563540;;G1;Usucapião;49;Conhecimento Não Criminal;36040090001;Vara Cível de Senador Guiomard;SENADOR GUIOMARD;;Não;Não;2026-02-10 00:00:00;Casos Novos;EPROC
203567870;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;81550140001;Vara Cível de Tarauacá;TARAUACA;;Não;Não;2025-09-03 00:00:00;Pendentes;SAJ
203484549;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;81520120001;Vara Única - Cível de Manoel Urbano;MANOEL URBANO;;Não;Não;2026-01-09 00:00:00;Julgados;SAJ
203511909;;JE;Procedimento do Juizado Especial Cível;436;Conhecimento Não Criminal;36390700003;1º Juizado Especial Cível de Rio Branco;RIO BRANCO;;Não;Não;2026-01-30 00:00:00;Julgados;EPROC
203506691;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;36120020001;1ª Vara Cível de Cruzeiro do Sul;CRUZEIRO DO SUL;;Não;Não;2026-04-29 00:00:00;Julgados;SAJ
203519687;;G1;Alimentos - Lei Especial Nº 5.478/68;69;Conhecimento Não Criminal;36120020001;1ª Vara Cível de Cruzeiro do Sul;CRUZEIRO DO SUL;;Não;Não;2026-04-19 00:00:00;Julgados;SAJ
203565250;;G1;Regularização de Registro Civil;1417;Conhecimento Não Criminal;36080110001;Vara Cível de Sena Madureira;SENA MADUREIRA;;Não;Não;2026-04-21 00:00:00;Casos Novos;EPROC
203565250;;G1;Regularização de Registro Civil;1417;Conhecimento Não Criminal;36080110001;Vara Cível de Sena Madureira;SENA MADUREIRA;;Não;Não;2026-05-07 00:00:00;Julgados;EPROC
203593671;;G1;Alimentos - Lei Especial Nº 5.478/68;69;Conhecimento Não Criminal;36310010703;3ª Vara de Família de Rio Branco;RIO BRANCO;;Não;Não;2025-04-24 00:00:00;Pendentes;SAJ
203493496;;TR;Recurso Inominado Cível;460;Conhecimento Não Criminal;938589012318;Gabinete do Juiz de Direirto Erik da Fonseca Farhat;RIO BRANCO;;Não;Não;2026-01-21 00:00:00;Casos Novos;SAJ
203493496;;TR;Recurso Inominado Cível;460;Conhecimento Não Criminal;938589012318;Gabinete do Juiz de Direirto Erik da Fonseca Farhat;RIO BRANCO;;Não;Não;2026-02-06 00:00:00;Julgados;SAJ
203569959;;JE;Procedimento do Juizado Especial da Fazenda Pública;14695;Conhecimento Não Criminal;36160020009;Vara Única - Juizado Especial de Fazenda Pública de Cruzeiro do Sul;CRUZEIRO DO SUL;;Não;Não;2026-01-26 00:00:00;Casos Novos;EPROC
203569959;;JE;Procedimento do Juizado Especial da Fazenda Pública;14695;Conhecimento Não Criminal;36160020009;Vara Única - Juizado Especial de Fazenda Pública de Cruzeiro do Sul;CRUZEIRO DO SUL;;Não;Não;2026-06-05 00:00:00;Julgados;EPROC
203566859;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;36220010202;2ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2026-05-24 00:00:00;Casos Novos;EPROC
203568861;;G1;Divórcio Litigioso;12541;Conhecimento Não Criminal;163170160001;Vara Única - Cível de Assis Brasil;ASSIS BRASIL;;Não;Não;2026-03-19 00:00:00;Casos Novos;EPROC
203594282;;G1;Monitória;40;Conhecimento Não Criminal;81550140001;Vara Cível de Tarauacá;TARAUACA;;Não;Não;2025-05-06 00:00:00;Pendentes;SAJ
203536437;;G1;Termo Circunstanciado;278;Conhecimento Criminal;896129120001;Vara Estadual do Juiz das Garantias;RIO BRANCO;;Não;Não;2026-05-11 00:00:00;Casos Novos;EPROC
203603326;;G1;Busca e Apreensão em Alienação Fiduciária;81;Conhecimento Não Criminal;170510010205;5ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2026-02-26 00:00:00;Casos Novos;EPROC
203537627;;G1;Ação Penal - Procedimento Ordinário;283;Conhecimento Criminal;81520120002;Vara Única - Criminal de Manoel Urbano;MANOEL URBANO;;Não;Não;2026-04-08 00:00:00;Casos Novos;SAJ
203504874;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;36130020002;2ª Vara Cível de Cruzeiro do Sul;CRUZEIRO DO SUL;;Não;Não;2026-03-24 00:00:00;Casos Novos;EPROC
203540152;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;170490040001;Vara Única - Cível de Epitaciolândia;EPITACIOLANDIA;;Não;Não;2024-08-20 00:00:00;Pendentes;SAJ
203616458;;G1;Monitória;40;Conhecimento Não Criminal;36240010204;4ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2026-06-25 00:00:00;Julgados;SAJ
203592326;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;36230010203;3ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2026-03-04 00:00:00;Casos Novos;EPROC
203537724;;G1;Inventário;39;Conhecimento Não Criminal;81490060001;Vara Única - Cível de Acrelândia;ACRELÂNDIA;;Não;Não;2023-12-12 00:00:00;Pendentes;SAJ
203565266;;G1;Embargos de Terceiro Cível;37;Conhecimento Não Criminal;36230010203;3ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2026-05-18 00:00:00;Casos Novos;EPROC
203541404;;G1;Alimentos - Lei Especial Nº 5.478/68;69;Conhecimento Não Criminal;36130020002;2ª Vara Cível de Cruzeiro do Sul;CRUZEIRO DO SUL;;Não;Não;2026-01-14 00:00:00;Julgados;SAJ
203527377;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;36310010703;3ª Vara de Família de Rio Branco;RIO BRANCO;;Não;Não;2025-04-04 00:00:00;Pendentes;SAJ
203572133;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;36270010103;6ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2026-05-18 00:00:00;Julgados;SAJ
203585555;;G1;Embargos à Execução;172;Conhecimento Não Criminal;170510010205;5ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2026-06-19 00:00:00;Julgados;SAJ
203513229;;JE;Procedimento do Juizado Especial Cível;436;Conhecimento Não Criminal;36420700001;3º Juizado Especial Cível de Rio Branco;RIO BRANCO;;Não;Não;2026-02-09 00:00:00;Casos Novos;EPROC
203513229;;JE;Procedimento do Juizado Especial Cível;436;Conhecimento Não Criminal;36420700001;3º Juizado Especial Cível de Rio Branco;RIO BRANCO;;Não;Não;2026-04-14 00:00:00;Julgados;EPROC
203546084;;G1;Medidas Protetivas de Urgência (Lei Maria da Penha)  - Criminal;1268;Conhecimento Criminal;854040010949;2ª Vara de Proteção à Mulher;RIO BRANCO;;Não;Não;2026-03-04 00:00:00;Julgados;SAJ
203475120;;G2;Agravo de Execução Penal;413;Conhecimento Criminal;335569002130;Gabinete do Des. Francisco Djalma da Silva;RIO BRANCO;;Não;Não;2026-01-15 00:00:00;Julgados;SAJ
203538591;;G1;Ação Penal - Procedimento Ordinário;283;Conhecimento Criminal;36280010104;3ª Vara Criminal de Rio Branco;RIO BRANCO;;Não;Não;2026-02-26 00:00:00;Julgados;SAJ
203515319;;TR;Recurso Inominado Cível;460;Conhecimento Não Criminal;335709012162;Gabinete do Juiz de Direito Danniel Gustavo Bomfim  Araújo da Silva;RIO BRANCO;;Não;Não;2026-02-19 00:00:00;Casos Novos;SAJ
203515319;;TR;Recurso Inominado Cível;460;Conhecimento Não Criminal;335709012162;Gabinete do Juiz de Direito Danniel Gustavo Bomfim  Araújo da Silva;RIO BRANCO;;Não;Não;2026-03-25 00:00:00;Julgados;SAJ
203605070;;G2;Agravo de Instrumento;202;Conhecimento Não Criminal;335589002165;Gabinete do Des. Júnior Alberto Ribeiro;RIO BRANCO;;Não;Não;2026-06-17 00:00:00;Casos Novos;SAJ
203518211;;JE;Procedimento do Juizado Especial Cível;436;Conhecimento Não Criminal;36420700001;3º Juizado Especial Cível de Rio Branco;RIO BRANCO;;Não;Não;2026-03-19 00:00:00;Casos Novos;EPROC
203518211;;JE;Procedimento do Juizado Especial Cível;436;Conhecimento Não Criminal;36420700001;3º Juizado Especial Cível de Rio Branco;RIO BRANCO;;Não;Não;2026-05-13 00:00:00;Julgados;EPROC
203482234;;G1;Mandado de Segurança Cível;120;Conhecimento Não Criminal;36330010602;2ª Vara de Fazenda Pública de Rio Branco;RIO BRANCO;;Não;Não;2025-12-10 00:00:00;Pendentes;EPROC
