id_processo;numero;grau;classe;id_classe;nome_natureza;id_orgao_julgador;nome_orgao_julgador;nome_municipio;id_assunto;flg_juizo_100_digital;flg_nucleo_4;dt_evento;var;sistema
203412499;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;81530130001;Vara Cível de Feijó;FEIJO;;Não;Não;2023-12-08 00:00:00;Julgados;SAJ
203354804;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;81550140001;Vara Cível de Tarauacá;TARAUACA;;Não;Não;2020-06-16 00:00:00;Distribuidos;SAJ
203354804;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;81550140001;Vara Cível de Tarauacá;TARAUACA;;Não;Não;2023-03-06 00:00:00;Julgados;SAJ
203570604;;G1;Ação Civil Pública;65;Conhecimento Não Criminal;36330010602;2ª Vara de Fazenda Pública de Rio Branco;RIO BRANCO;;Não;Não;2011-06-27 00:00:00;Distribuidos;SAJ
203570604;;G1;Ação Civil Pública;65;Conhecimento Não Criminal;36330010602;2ª Vara de Fazenda Pública de Rio Branco;RIO BRANCO;;Não;Não;2011-06-27 00:00:00;Distribuidos Antigos;SAJ
203435868;;JE;Procedimento do Juizado Especial Cível;436;Conhecimento Não Criminal;36420700001;3º Juizado Especial Cível de Rio Branco;RIO BRANCO;;Não;Não;2023-12-15 00:00:00;Distribuidos;SAJ
203435868;;JE;Procedimento do Juizado Especial Cível;436;Conhecimento Não Criminal;36420700001;3º Juizado Especial Cível de Rio Branco;RIO BRANCO;;Não;Não;2024-09-17 00:00:00;Julgados;SAJ
203479366;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;81550140001;Vara Cível de Tarauacá;TARAUACA;;Não;Não;2022-02-24 00:00:00;Distribuidos;SAJ
203479366;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;81550140001;Vara Cível de Tarauacá;TARAUACA;;Não;Não;2024-03-06 00:00:00;Julgados;SAJ
203260507;;TR;Recurso Inominado Cível;460;Conhecimento Não Criminal;797119012064;Gabinete da Juíza de Direito Maha Kouzi Manasfi e Manasfi;RIO BRANCO;;Não;Não;2023-12-06 00:00:00;Distribuidos;SAJ
203260507;;TR;Recurso Inominado Cível;460;Conhecimento Não Criminal;797119012064;Gabinete da Juíza de Direito Maha Kouzi Manasfi e Manasfi;RIO BRANCO;;Não;Não;2024-03-14 00:00:00;Julgados;SAJ
203370887;;G1;Alimentos - Lei Especial Nº 5.478/68;69;Conhecimento Não Criminal;36310010703;3ª Vara de Família de Rio Branco;RIO BRANCO;;Não;Não;2022-05-19 00:00:00;Distribuidos;SAJ
203370887;;G1;Alimentos - Lei Especial Nº 5.478/68;69;Conhecimento Não Criminal;36310010703;3ª Vara de Família de Rio Branco;RIO BRANCO;;Não;Não;2025-05-09 00:00:00;Julgados;SAJ
203334043;;JE;Procedimento do Juizado Especial da Fazenda Pública;14695;Conhecimento Não Criminal;170530700015;Juizado Especial da Fazenda Pública E Rio Branco;RIO BRANCO;;Não;Não;2023-12-20 00:00:00;Distribuidos;SAJ
203334043;;JE;Procedimento do Juizado Especial da Fazenda Pública;14695;Conhecimento Não Criminal;170530700015;Juizado Especial da Fazenda Pública E Rio Branco;RIO BRANCO;;Não;Não;2024-02-18 00:00:00;Julgados;SAJ
203506075;;G1;Inventário;39;Conhecimento Não Criminal;36080110001;Vara Cível de Sena Madureira;SENA MADUREIRA;;Não;Não;2020-09-30 00:00:00;Distribuidos;SAJ
203506075;;G1;Inventário;39;Conhecimento Não Criminal;36080110001;Vara Cível de Sena Madureira;SENA MADUREIRA;;Não;Não;2024-08-14 00:00:00;Julgados;SAJ
203238700;;G1;Ação Penal - Procedimento Sumário;10943;Conhecimento Criminal;35880030002;Vara Criminal de Brasileia;BRASILÉIA;;Não;Não;2022-10-20 00:00:00;Distribuidos;SAJ
203238700;;G1;Ação Penal - Procedimento Sumário;10943;Conhecimento Criminal;35880030002;Vara Criminal de Brasileia;BRASILÉIA;;Não;Não;2023-02-01 00:00:00;Julgados;SAJ
203572648;;JE;Procedimento do Juizado Especial Cível;436;Conhecimento Não Criminal;170490040201;Vara Única - Juizado Especial Cível de Epitaciolândia;EPITACIOLANDIA;;Não;Não;2016-05-03 00:00:00;Distribuidos;SAJ
203134584;;G1;Pedido de Busca e Apreensão Criminal;309;Conhecimento Criminal;36150020004;2ª Vara Criminal de Cruzeiro do Sul;CRUZEIRO DO SUL;;Não;Não;2021-09-08 00:00:00;Distribuidos;SAJ
203134584;;G1;Pedido de Busca e Apreensão Criminal;309;Conhecimento Criminal;36150020004;2ª Vara Criminal de Cruzeiro do Sul;CRUZEIRO DO SUL;;Não;Não;2023-06-06 00:00:00;Julgados;SAJ
203270962;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;81550140001;Vara Cível de Tarauacá;TARAUACA;;Não;Não;2019-07-23 00:00:00;Distribuidos;SAJ
203270962;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;81550140001;Vara Cível de Tarauacá;TARAUACA;;Não;Não;2024-04-10 00:00:00;Julgados;SAJ
203390179;;JE;Procedimento do Juizado Especial Cível;436;Conhecimento Não Criminal;36160020005;Vara Única - Juizado Especial Cível de Cruzeiro do Sul;CRUZEIRO DO SUL;;Não;Não;2023-05-24 00:00:00;Distribuidos;SAJ
203390179;;JE;Procedimento do Juizado Especial Cível;436;Conhecimento Não Criminal;36160020005;Vara Única - Juizado Especial Cível de Cruzeiro do Sul;CRUZEIRO DO SUL;;Não;Não;2024-01-03 00:00:00;Julgados;SAJ
203276053;;JE;Procedimento do Juizado Especial Cível;436;Conhecimento Não Criminal;36410700004;2º Juizado Especial Cível de Rio Branco;RIO BRANCO;;Não;Não;2023-07-19 00:00:00;Distribuidos;SAJ
203276053;;JE;Procedimento do Juizado Especial Cível;436;Conhecimento Não Criminal;36410700004;2º Juizado Especial Cível de Rio Branco;RIO BRANCO;;Não;Não;2024-06-20 00:00:00;Julgados;SAJ
203283068;;G2;Apelação Cível;198;Conhecimento Não Criminal;335499000001;PRIMEIRA CÂMARA CÍVEL;RIO BRANCO;;Não;Não;2023-05-26 00:00:00;Distribuidos;SAJ
203283068;;G2;Apelação Cível;198;Conhecimento Não Criminal;335499000001;PRIMEIRA CÂMARA CÍVEL;RIO BRANCO;;Não;Não;2024-06-25 00:00:00;Julgados;SAJ
203259888;;G1;Ação Civil Pública;65;Conhecimento Não Criminal;81520120001;Vara Única - Cível de Manoel Urbano;MANOEL URBANO;;Não;Não;2017-07-27 00:00:00;Distribuidos;SAJ
203259888;;G1;Ação Civil Pública;65;Conhecimento Não Criminal;81520120001;Vara Única - Cível de Manoel Urbano;MANOEL URBANO;;Não;Não;2023-05-12 00:00:00;Julgados;SAJ
203270375;;JE;Termo Circunstanciado;278;Conhecimento Criminal;81560140004;Vara Criminal - Juizado Especial de Tarauacá;TARAUACA;;Não;Não;2023-11-30 00:00:00;Distribuidos;SAJ
203270375;;JE;Termo Circunstanciado;278;Conhecimento Criminal;81560140004;Vara Criminal - Juizado Especial de Tarauacá;TARAUACA;;Não;Não;2024-06-21 00:00:00;Julgados;SAJ
203320719;;G1;Busca e Apreensão em Alienação Fiduciária;81;Conhecimento Não Criminal;36210010201;1ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2022-08-29 00:00:00;Distribuidos;SAJ
203320719;;G1;Busca e Apreensão em Alienação Fiduciária;81;Conhecimento Não Criminal;36210010201;1ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2023-03-31 00:00:00;Julgados;SAJ
203124851;;G1;Habilitação;38;Conhecimento Não Criminal;36220010202;2ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2022-07-21 00:00:00;Distribuidos;SAJ
203124851;;G1;Habilitação;38;Conhecimento Não Criminal;36220010202;2ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2023-03-13 00:00:00;Julgados;SAJ
203390549;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;36080110001;Vara Cível de Sena Madureira;SENA MADUREIRA;;Não;Não;2021-03-10 00:00:00;Distribuidos;SAJ
203390549;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;36080110001;Vara Cível de Sena Madureira;SENA MADUREIRA;;Não;Não;2025-05-30 00:00:00;Julgados;SAJ
203322438;;G1;Reintegração / Manutenção de Posse;1707;Conhecimento Não Criminal;116740030001;Vara Cível de Brasiléia;BRASILÉIA;;Não;Não;2021-12-17 00:00:00;Distribuidos;SAJ
203322438;;G1;Reintegração / Manutenção de Posse;1707;Conhecimento Não Criminal;116740030001;Vara Cível de Brasiléia;BRASILÉIA;;Não;Não;2023-06-29 00:00:00;Julgados;SAJ
203324279;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;36240010204;4ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2021-11-04 00:00:00;Distribuidos;SAJ
203324279;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;36240010204;4ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2023-10-26 00:00:00;Julgados;SAJ
203260562;;TR;Recurso Inominado Cível;460;Conhecimento Não Criminal;938579012206;Gabinete do Juiz de Direito Marcelo Coelho de Carvalho;RIO BRANCO;;Não;Não;2023-03-29 00:00:00;Distribuidos;SAJ
203260562;;TR;Recurso Inominado Cível;460;Conhecimento Não Criminal;938579012206;Gabinete do Juiz de Direito Marcelo Coelho de Carvalho;RIO BRANCO;;Não;Não;2024-04-19 00:00:00;Julgados;SAJ
203241239;;TR;Recurso Inominado Cível;460;Conhecimento Não Criminal;813379012151;Gabinete do Juiz de Direito Cloves Augusto Alves Cabral Ferreira;RIO BRANCO;;Não;Não;2023-11-29 00:00:00;Distribuidos;SAJ
203241239;;TR;Recurso Inominado Cível;460;Conhecimento Não Criminal;813379012151;Gabinete do Juiz de Direito Cloves Augusto Alves Cabral Ferreira;RIO BRANCO;;Não;Não;2024-02-21 00:00:00;Julgados;SAJ
203249679;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;81530130001;Vara Cível de Feijó;FEIJO;;Não;Não;2022-09-21 00:00:00;Distribuidos;SAJ
203249679;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;81530130001;Vara Cível de Feijó;FEIJO;;Não;Não;2023-05-08 00:00:00;Julgados;SAJ
203181459;;G1;Inventário;39;Conhecimento Não Criminal;81490060001;Vara Única - Cível de Acrelândia;ACRELÂNDIA;;Não;Não;2018-08-23 00:00:00;Distribuidos;SAJ
203181459;;G1;Inventário;39;Conhecimento Não Criminal;81490060001;Vara Única - Cível de Acrelândia;ACRELÂNDIA;;Não;Não;2023-02-27 00:00:00;Julgados;SAJ
203382664;;G1;Ação Penal - Procedimento Ordinário;283;Conhecimento Criminal;36260010102;Vara de Delitos de Organizações Criminosas de Rio Branco;RIO BRANCO;;Não;Não;2022-02-09 00:00:00;Distribuidos;SAJ
203382664;;G1;Ação Penal - Procedimento Ordinário;283;Conhecimento Criminal;36260010102;Vara de Delitos de Organizações Criminosas de Rio Branco;RIO BRANCO;;Não;Não;2023-07-07 00:00:00;Julgados;SAJ
203123641;;G1;Pedido de Quebra de Sigilo de Dados e/ou Telefônico;310;Conhecimento Criminal;81510050002;Vara Única - Criminal de Capixaba;CAPIXABA;;Não;Não;2016-08-08 00:00:00;Distribuidos;SAJ
203123641;;G1;Pedido de Quebra de Sigilo de Dados e/ou Telefônico;310;Conhecimento Criminal;81510050002;Vara Única - Criminal de Capixaba;CAPIXABA;;Não;Não;2023-02-16 00:00:00;Julgados;SAJ
203270084;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;81550140001;Vara Cível de Tarauacá;TARAUACA;;Não;Não;2021-12-21 00:00:00;Distribuidos;SAJ
203270084;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;81550140001;Vara Cível de Tarauacá;TARAUACA;;Não;Não;2024-05-17 00:00:00;Julgados;SAJ
203307683;;G2;Agravo de Instrumento;202;Conhecimento Não Criminal;335499000001;PRIMEIRA CÂMARA CÍVEL;RIO BRANCO;;Não;Não;2023-12-19 00:00:00;Distribuidos;SAJ
203307683;;G2;Agravo de Instrumento;202;Conhecimento Não Criminal;335499000001;PRIMEIRA CÂMARA CÍVEL;RIO BRANCO;;Não;Não;2024-09-10 00:00:00;Julgados;SAJ
203217370;;G1;Pedido de Quebra de Sigilo de Dados e/ou Telefônico;310;Conhecimento Criminal;816940010111;2ª Vara Criminal de Rio Branco;RIO BRANCO;;Não;Não;2022-11-30 00:00:00;Distribuidos;SAJ
203217370;;G1;Pedido de Quebra de Sigilo de Dados e/ou Telefônico;310;Conhecimento Criminal;816940010111;2ª Vara Criminal de Rio Branco;RIO BRANCO;;Não;Não;2024-02-06 00:00:00;Julgados;SAJ
203156834;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;81530130001;Vara Cível de Feijó;FEIJO;;Não;Não;2022-04-19 00:00:00;Distribuidos;SAJ
203156834;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;81530130001;Vara Cível de Feijó;FEIJO;;Não;Não;2023-07-09 00:00:00;Julgados;SAJ
203284516;;G1;Guarda de Infância e Juventude;1420;Conhecimento Não Criminal;137300810002;2ª Vara da Infância e da Juventude de  Rio Branco;RIO BRANCO;;Não;Não;2022-12-14 00:00:00;Distribuidos;SAJ
203284516;;G1;Guarda de Infância e Juventude;1420;Conhecimento Não Criminal;137300810002;2ª Vara da Infância e da Juventude de  Rio Branco;RIO BRANCO;;Não;Não;2024-07-17 00:00:00;Julgados;SAJ
203241972;;JE;Procedimento do Juizado Especial Cível;436;Conhecimento Não Criminal;36390700003;1º Juizado Especial Cível de Rio Branco;RIO BRANCO;;Não;Não;2023-09-11 00:00:00;Distribuidos;SAJ
203241972;;JE;Procedimento do Juizado Especial Cível;436;Conhecimento Não Criminal;36390700003;1º Juizado Especial Cível de Rio Branco;RIO BRANCO;;Não;Não;2024-02-07 00:00:00;Julgados;SAJ
203214392;;G2;Apelação Cível;198;Conhecimento Não Criminal;335509000029;SEGUNDA CÂMARA CÍVEL;RIO BRANCO;;Não;Não;2023-08-03 00:00:00;Distribuidos;SAJ
203214392;;G2;Apelação Cível;198;Conhecimento Não Criminal;335509000029;SEGUNDA CÂMARA CÍVEL;RIO BRANCO;;Não;Não;2024-01-11 00:00:00;Julgados;SAJ
203357647;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;36330010602;2ª Vara de Fazenda Pública de Rio Branco;RIO BRANCO;;Não;Não;2021-11-19 00:00:00;Distribuidos;SAJ
203357647;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;36330010602;2ª Vara de Fazenda Pública de Rio Branco;RIO BRANCO;;Não;Não;2024-08-31 00:00:00;Julgados;SAJ
203510702;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;81550140001;Vara Cível de Tarauacá;TARAUACA;;Não;Não;2021-03-24 00:00:00;Distribuidos;SAJ
203510702;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;81550140001;Vara Cível de Tarauacá;TARAUACA;;Não;Não;2023-08-18 00:00:00;Julgados;SAJ
203334119;;JE;Procedimento do Juizado Especial da Fazenda Pública;14695;Conhecimento Não Criminal;170530700015;Juizado Especial da Fazenda Pública E Rio Branco;RIO BRANCO;;Não;Não;2023-10-17 00:00:00;Distribuidos;SAJ
203334119;;JE;Procedimento do Juizado Especial da Fazenda Pública;14695;Conhecimento Não Criminal;170530700015;Juizado Especial da Fazenda Pública E Rio Branco;RIO BRANCO;;Não;Não;2024-04-18 00:00:00;Julgados;SAJ
203364258;;JE;Procedimento do Juizado Especial Cível;436;Conhecimento Não Criminal;81550140003;Vara Cível - Juizado Especial de Tarauacá;TARAUACA;;Não;Não;2023-11-10 00:00:00;Distribuidos;SAJ
203364258;;JE;Procedimento do Juizado Especial Cível;436;Conhecimento Não Criminal;81550140003;Vara Cível - Juizado Especial de Tarauacá;TARAUACA;;Não;Não;2025-03-25 00:00:00;Julgados;SAJ
203405514;;G1;Reconhecimento e Extinção de União Estável;12763;Conhecimento Não Criminal;81520180003;Vara Única - Cível de Santa Rosa do Purus;MANOEL URBANO;;Não;Não;2021-10-28 00:00:00;Distribuidos;SAJ
203405514;;G1;Reconhecimento e Extinção de União Estável;12763;Conhecimento Não Criminal;81520180003;Vara Única - Cível de Santa Rosa do Purus;MANOEL URBANO;;Não;Não;2024-08-01 00:00:00;Julgados;SAJ
203241258;;TR;Recurso Inominado Cível;460;Conhecimento Não Criminal;866429012263;Gabinete da Juíza de Direito Evelin Campos Cerqueira Bueno;RIO BRANCO;;Não;Não;2023-12-06 00:00:00;Distribuidos;SAJ
203241258;;TR;Recurso Inominado Cível;460;Conhecimento Não Criminal;866429012263;Gabinete da Juíza de Direito Evelin Campos Cerqueira Bueno;RIO BRANCO;;Não;Não;2024-02-28 00:00:00;Julgados;SAJ
203425754;;JE;Procedimento do Juizado Especial Cível;436;Conhecimento Não Criminal;170540070003;Vara Única - Juizado Especial Cível de Xapuri;XAPURI;;Não;Não;2022-08-26 00:00:00;Distribuidos;SAJ
203425754;;JE;Procedimento do Juizado Especial Cível;436;Conhecimento Não Criminal;170540070003;Vara Única - Juizado Especial Cível de Xapuri;XAPURI;;Não;Não;2024-05-02 00:00:00;Julgados;SAJ
203266307;;G1;Guarda de Infância e Juventude;1420;Conhecimento Não Criminal;137300810002;2ª Vara da Infância e da Juventude de  Rio Branco;RIO BRANCO;;Não;Não;2021-05-11 00:00:00;Distribuidos;SAJ
203266307;;G1;Guarda de Infância e Juventude;1420;Conhecimento Não Criminal;137300810002;2ª Vara da Infância e da Juventude de  Rio Branco;RIO BRANCO;;Não;Não;2024-03-26 00:00:00;Julgados;SAJ
203557804;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;36240010204;4ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2020-04-22 00:00:00;Distribuidos;SAJ
203557804;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;36240010204;4ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2023-04-17 00:00:00;Julgados;SAJ
203262730;;G2;Apelação Criminal;417;Conhecimento Criminal;335489000002;SEGUNDA CÂMARA CRIMINAL;RIO BRANCO;;Não;Não;2023-12-04 00:00:00;Distribuidos;SAJ
203262730;;G2;Apelação Criminal;417;Conhecimento Criminal;335489000002;SEGUNDA CÂMARA CRIMINAL;RIO BRANCO;;Não;Não;2024-05-14 00:00:00;Julgados;SAJ
203212439;;JE;Procedimento do Juizado Especial Cível;436;Conhecimento Não Criminal;163170160003;Vara Única - Juizado Especial Cível de Assis Brasil;ASSIS BRASIL;;Não;Não;2023-11-01 00:00:00;Distribuidos;SAJ
203212439;;JE;Procedimento do Juizado Especial Cível;436;Conhecimento Não Criminal;163170160003;Vara Única - Juizado Especial Cível de Assis Brasil;ASSIS BRASIL;;Não;Não;2024-01-10 00:00:00;Julgados;SAJ
203205587;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;335470170001;Vara Única - Cível de Rodrigues Alves;RODRIGUES ALVES;;Não;Não;2022-09-27 00:00:00;Distribuidos;SAJ
203205587;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;335470170001;Vara Única - Cível de Rodrigues Alves;RODRIGUES ALVES;;Não;Não;2023-06-04 00:00:00;Julgados;SAJ
203477121;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;36320010601;1ª Vara da Fazenda Pública de Rio Branco;RIO BRANCO;;Não;Não;2022-10-03 00:00:00;Distribuidos;SAJ
203477121;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;36320010601;1ª Vara da Fazenda Pública de Rio Branco;RIO BRANCO;;Não;Não;2025-11-25 00:00:00;Julgados;SAJ
203605430;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;36230010203;3ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2022-02-14 00:00:00;Distribuidos;SAJ
203605430;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;36230010203;3ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2024-05-21 00:00:00;Julgados;SAJ
203309002;;JE;Procedimento do Juizado Especial Cível;436;Conhecimento Não Criminal;36420700001;3º Juizado Especial Cível de Rio Branco;RIO BRANCO;;Não;Não;2023-12-05 00:00:00;Distribuidos;SAJ
203309002;;JE;Procedimento do Juizado Especial Cível;436;Conhecimento Não Criminal;36420700001;3º Juizado Especial Cível de Rio Branco;RIO BRANCO;;Não;Não;2024-06-25 00:00:00;Julgados;SAJ
203326622;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;81530130001;Vara Cível de Feijó;FEIJO;;Não;Não;2020-04-14 00:00:00;Distribuidos;SAJ
203326622;;G1;Procedimento Comum Cível;7;Conhecimento Não Criminal;81530130001;Vara Cível de Feijó;FEIJO;;Não;Não;2023-03-17 00:00:00;Julgados;SAJ
203533675;;G1;Monitória;40;Conhecimento Não Criminal;36220010202;2ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2022-07-25 00:00:00;Distribuidos;SAJ
203533675;;G1;Monitória;40;Conhecimento Não Criminal;36220010202;2ª Vara Cível de Rio Branco;RIO BRANCO;;Não;Não;2025-04-04 00:00:00;Julgados;SAJ
